Key,Id,French(fr)
"Dialogs_Intro01_5_MiaHallway_25_Ouch_17_Lisa",62976442456,"@{player}..."
"Dialogs_Intro01_5_MiaHallway_26_1Study_0_Lisa",62976442457,"Tu as étudié l'informatique"
"Dialogs_Intro01_5_MiaHallway_26_1Study_1_Lisa",62976442458,"Tu peux nous installer l'histoire"
"Dialogs_Intro01_5_MiaHallway_26_1Study_2_Player",62976442459,"""Pourquoi tout le monde suppose toujours que juste parce que j'ai étudié l'informatique"
"Dialogs_Intro01_5_MiaHallway_26_2NotStudy_0_Lisa",62980636672,"Tu peux nous aider à installer l'histoire?"
"Dialogs_Intro01_5_MiaHallway_26_2NotStudy_1_Lisa",62980636673,"S'iiiiil te plaîîîîît"
"Dialogs_Intro01_5_MiaHallway_27_Sure_0_Player",62980636674,"Ouais"
"Dialogs_Intro01_5_MiaHallway_27_Sure_1_Player",62980636675,"Laisse-moi prendre ce truc"
"Dialogs_Intro01_6_StoryInstall_1_DndSpeaker_0_Story_0",62980636676,"Tu inspectes l'enceinte attentivement et tu vois qu'elle a un port de connexion étrange sur le côté"
"Dialogs_Intro01_6_StoryInstall_1_DndSpeaker_1_Player",62980636677,"""Hmm, ça semble être le port USB-D"""
"Dialogs_Intro01_6_StoryInstall_1_DndSpeaker_2_Player",62980636678,"""Étrange qu'il n'utilise pas le port USB standard comme tous les autres appareils"""
"Dialogs_Intro01_6_StoryInstall_1_DndSpeaker_3_Player",62980636679,"""Le câble a dû être livré avec le jeu. Demandons à Mia s'il y en a un dans la boîte"""
"Dialogs_Intro01_6_StoryInstall_2_MiaCable_0_Mia",62980636680,"Hm?"
"Dialogs_Intro01_6_StoryInstall_2_MiaCable_1_Player",62980636681,"Il aurait dû y avoir un câble dans la boîte du jeu. Est-ce qu'il y est?"
"Dialogs_Intro01_6_StoryInstall_2_MiaCable_2_Mia",62980636682,"Hmmm"
"Dialogs_Intro01_6_StoryInstall_2_MiaCable_3_Mia",62980636683,"Il n'y avait pas de câble dans la boîte"
"Dialogs_Intro01_6_StoryInstall_2_MiaCable_4_Player",62980636684,"Étrange"
"Dialogs_Intro01_6_StoryInstall_2_MiaCable_5_Player",62980636685,"D'accord"
"Dialogs_Intro01_6_StoryInstall_2_MiaCable_6_Player",62980636686,"""Utilisons mon ordinateur portable pour trouver le jeu dans la boutique. Peut-être qu'il y aura plus d'infos"""
"Dialogs_Intro01_6_StoryInstall_3_FoundCable_0_Player",62980636687,"""Nous y voilà"""
"Dialogs_Intro01_6_StoryInstall_3_FoundCable_1_Player",62980636688,"""Maintenant, ça a du sens qu'il n'y ait pas eu de câble dans la boîte avec le jeu"""
"Dialogs_Intro01_6_StoryInstall_3_FoundCable_2_Player",62980636689,"""Ils font partie de ces entreprises qui vendent le chargeur séparément du téléphone"""
"Dialogs_Intro01_6_StoryInstall_3_FoundCable_3_Player",62980636690,"""Le jeu semble être assez populaire—il est déjà en rupture de stock"""
"Dialogs_Intro01_6_StoryInstall_3_FoundCable_4_Player",62980636691,"""Peut-être que je devrais commander le câble maintenant"
"Dialogs_Intro01_6_StoryInstall_4_Ordered_0_Player",62980636692,"""Cool... on dirait que j'ai réussi à prendre le dernier"""
"Dialogs_Intro01_6_StoryInstall_4_Ordered_1_Player",62980636693,"""Je dois prévenir les filles que la session de jeu devra attendre un peu"""
"Dialogs_Intro01_6_StoryInstall_5_LisaOrdered_0_Lisa",62980636694,"Ouais?"
"Dialogs_Intro01_6_StoryInstall_5_LisaOrdered_1_Player",62980636695,"Je crains que nous ne puissions pas jouer au jeu aujourd'hui"
"Dialogs_Intro01_6_StoryInstall_5_LisaOrdered_2_Lisa",62980636696,"Pourquoi pas?"
"Dialogs_Intro01_6_StoryInstall_5_LisaOrdered_3_Player",62980636697,"Le jeu nécessite un câble spécial qui n'a pas été livré avec"
"Dialogs_Intro01_6_StoryInstall_5_LisaOrdered_4_Player",62980636698,"Je suppose que tu ne le savais pas"
"Dialogs_Intro01_6_StoryInstall_5_LisaOrdered_5_Player",62980636699,"J'ai commandé le câble"
"Dialogs_Intro01_6_StoryInstall_5_LisaOrdered_6_Lisa",62980636700,"Oh... d'accord"
"Dialogs_Intro01_6_StoryInstall_5_LisaOrdered_7_Lisa",62980636701,"Mia et moi voulions vraiment y jouer aujourd'hui"
"Dialogs_Intro01_6_StoryInstall_5_LisaOrdered_8_Lisa",62980636702,"Mais je suppose qu'on ne peut rien y faire"
"Dialogs_Intro01_6_StoryInstall_5_LisaOrdered_9_Lisa",62980636703,"Les commandes en ligne arrivent généralement le lendemain"
"Dialogs_Intro01_6_StoryInstall_5_LisaOrdered_10_Lisa",62980636704,"Tu as le temps de jouer demain?"
"Dialogs_Intro01_6_StoryInstall_5_LisaOrdered_11_Mia",62980636705,"Je suppose qu'on devra attendre le week-end prochain"
"Dialogs_Intro01_6_StoryInstall_5_LisaOrdered_12_Mia",62980636706,"Je n'ai pas le temps d'ici là"
"Dialogs_Intro01_6_StoryInstall_5_LisaOrdered_13_Lisa",62980636707,"Eh bien..."
"Dialogs_Intro01_6_StoryInstall_5_LisaOrdered_14_Lisa",62980636708,"Ce serait vraiment gentil de ta part de l'installer d'ici le week-end prochain"
"Dialogs_Intro01_6_StoryInstall_5_1Ok_0_Player",62980636709,"Ok"
"Dialogs_Intro01_6_StoryInstall_5_2WillBeDone_0_Player",62980636710,"Ne t'inquiète pas"
"Dialogs_Intro01_6_StoryInstall_5_2WillBeDone_1_Lisa",62980636711,"Merci"
"Dialogs_Intro01_6_StoryInstall_6_Btw_0_Lisa",62980636712,"Au fait..."
"Dialogs_Intro01_6_StoryInstall_6_Btw_1_Lisa",62980636713,"Presque toutes les commandes arrivent le lendemain matin"
"Dialogs_Intro01_6_StoryInstall_6_Btw_2_Lisa",62980636714,"Maman les laisse simplement sur l'étagère dans le couloir"
"Dialogs_Intro01_6_StoryInstall_6_Btw_3_Lisa",62980636715,"Juste au cas où tu te demanderais où est ton colis"
"Dialogs_Intro01_6_StoryInstall_6_Btw_4_Lisa",62980636716,"Regarde dans le couloir"
"Dialogs_Intro01_6_StoryInstall_6_Btw_5_Player",62980636717,"Merci"
"Dialogs_Intro01_6_StoryInstall_6_Btw_6_Lisa",62980636718,"De rien"
"Dialogs_Intro01_6_StoryInstall_7_FinancialState_0_Player",62980636719,"""C'est fait pour l'instant"""
"Dialogs_Intro01_6_StoryInstall_7_FinancialState_1_Player",62980636720,"""Je devrais attendre que le colis arrive demain matin"""
"Dialogs_Intro01_6_StoryInstall_7_FinancialState_2_Player",62980636721,"""Je dois admettre que cette commande a un peu pesé sur mon portefeuille"""
"Dialogs_Intro01_6_StoryInstall_7_FinancialState_3_Player",62980636722,"""Je ne peux pas continuer à vivre avec zéro argent sur mon compte en banque"""
"Dialogs_Intro01_6_StoryInstall_7_FinancialState_4_Player",62980636723,"""Peut-être que Benjamin a raison... je devrais me trouver un travail"""
"Dialogs_Intro01_6_StoryInstall_7_FinancialState_5_Player",62980636724,"""Il y avait une offre d'emploi à l'épicerie où travaille Mia"""
"Dialogs_Intro01_6_StoryInstall_7_FinancialState_6_Player",62980636725,"""Heureusement que j'ai pris le numéro avec moi"""
"Dialogs_Intro01_6_StoryInstall_7_FinancialState_7_Player",62980636726,"""Je vais tenter ma chance pour ce travail pour l'instant"
"Dialogs_Intro01_7_JobApplication_1_JobCall_0_Unknown",62980636727,"Allô?"
"Dialogs_Intro01_7_JobApplication_1_JobCall_1_Player",62980636728,"Bonjour! Je m'appelle @{player} et j'appelle au sujet de l'offre d'emploi au magasin"
"Dialogs_Intro01_7_JobApplication_1_JobCall_2_Unknown",62980636729,"Enfin... *s'éclaircit la gorge* ... Je veux dire... oui bien sûr"
"Dialogs_Intro01_7_JobApplication_1_JobCall_3_Unknown",62980636730,"Nous recherchons de nouvelles personnes"
"Dialogs_Intro01_7_JobApplication_1_JobCall_4_Unknown",62980636731,"Pouvez-vous commencer... demain?"
"Dialogs_Intro01_7_JobApplication_1_JobCall_5_Player",62980636732,"Attendez... il n'y a pas d'entretien ou quoi que ce soit?"
"Dialogs_Intro01_7_JobApplication_1_JobCall_6_Unknown",62980636733,"Oh oui"
"Dialogs_Intro01_7_JobApplication_1_JobCall_7_Unknown",62980636734,"Quel âge as-tu?"
"Dialogs_Intro01_7_JobApplication_1_JobCall_8_Unknown",62980636735,"Quel âge as-tu?"
"Dialogs_Intro01_7_JobApplication_1_JobCall_9_Player",62980636736,"J'ai 21 ans"
"Dialogs_Intro01_7_JobApplication_1_JobCall_10_Unknown",62980636737,"Tu corresponds au profil"
"Dialogs_Intro01_7_JobApplication_1_JobCall_11_Unknown",62980636738,"Viens au magasin demain matin. Je préviendrai quelqu'un de ton arrivée"
"Dialogs_Intro01_7_JobApplication_1_JobCall_12_Player",62980636739,"Ok..."
"Dialogs_Intro01_7_JobApplication_1_JobCall_13_Boss",62980636740,"Bienvenue dans l'équipe"
"Dialogs_Intro01_7_JobApplication_2_AfterCall_0_Player",62980636741,"""Quel entretien bizarre"""
"Dialogs_Intro01_7_JobApplication_2_AfterCall_1_Player",62980636742,"""Mais bon... maintenant j'ai un travail"""
"Dialogs_Intro01_7_JobApplication_2_AfterCall_2_Player",62980636743,"""Faisons comme elle a dit et allons travailler demain matin"""
"Dialogs_Lisa_LisaSleep_0_Player",62980636744,"""Je pense que Lisa dort"""
"Dialogs_Lucy_Gym_AfterStretch_0_Lucy",62980636745,"Merci"
"Dialogs_Lucy_Gym_AfterStretch_1_Lucy",62980636746,"À plus tard alors"
"Dialogs_Lucy_Gym_Stretch1_0_Player",62980636747,"Laisse-moi t'aider à t'étirer"
"Dialogs_Lucy_Gym_Stretch1_1_Lucy",62980636748,"Bien sûr"
"Dialogs_Lucy_Gym_StretchNoClothing_0_Player",62980636749,"Laisse-moi t'aider à t'étirer"
"Dialogs_Lucy_Gym_StretchNoClothing_1_Lucy",62980636750,"Bien sûr"
"Dialogs_Lucy_Home_RoomNight_AfterKissRm_0_Lucy",62980636751,"Bonne nuit... Je suppose"
"Dialogs_Lucy_LucySleep_0_Player",62980636752,"""Pas de réponse..."""
"Dialogs_Lucy_LucySleep_1_Player",62980636753,"""Lucy doit être en train de dormir"""
"Dialogs_Mia_Bar_ApologizeUnderSkirt_0_Player",62980636754,"Hé"
"Dialogs_Mia_Bar_ApologizeUnderSkirt_1_Mia",62980636755,"Hm?"
"Dialogs_Mia_Bar_ApologizeUnderSkirt_2_Player",62980636756,"À propos de ce qui s'est passé au magasin..."
"Dialogs_Mia_Bar_ApologizeUnderSkirt_3_Player",62980636757,"...Je suis désolé"
"Dialogs_Mia_Bar_ApologizeUnderSkirt_4_Mia",62980636758,"Qu'est-ce que tu veux dire?"
"Dialogs_Mia_Bar_ApologizeUnderSkirt_5_Player",62980636759,"Quand tu as cru que je regardais sous ta jupe"
"Dialogs_Mia_Bar_ApologizeUnderSkirt_6_Player",62980636760,"Ce n'était pas mon intention..."
"Dialogs_Mia_Bar_ApologizeUnderSkirt_7_Mia",62984830976,"Oh..."
"Dialogs_Mia_Bar_ApologizeUnderSkirt_8_Mia",62984830977,"J'avais déjà oublié"
"Dialogs_Mia_Bar_BornHere_BornHere_0_Player",62984830978,"Alors, tu es née ici?"
"Dialogs_Mia_Bar_BornHere_BornHere_1_Mia",62984830979,"Oui"
"Dialogs_Mia_Bar_BornHere_BornHere_2_Mia",62984830980,"Et je resterai ici"
"Dialogs_Mia_Bar_Compliment_BuzzedCompl_0_Mia",62984830981,"Merci!"
"Dialogs_Mia_Bar_Compliment_DrunkCompl_0_Mia",62984830982,"Merci!"
"Dialogs_Mia_Bar_Compliment_SoberCompl_0_Mia",62984830983,"Merci"
"Dialogs_Mia_Bar_Future_1_WhyWouldHe_0_Player",62984830984,"Pourquoi ferait-il ça?"
"Dialogs_Mia_Bar_Future_1_WhyWouldHe_1_Mia",62984830985,"Parce que qui a besoin d'art dans la vie?"
"Dialogs_Mia_Bar_Future_1_WhyWouldHe_2_Mia",62984830986,"C'est stupide quand ta fille étudie ce qu'elle aime"
"Dialogs_Mia_Bar_Future_1_WhyWouldHe_3_Mia",62984830987,"Et non ce qui pourrait potentiellement lui rapporter plus d'argent..."
"Dialogs_Mia_Bar_Future_1_WhyWouldHe_4_Mia",62984830988,"... n'est-ce pas?"
"Dialogs_Mia_Bar_Future_2_FatherWants_0_Player",62984830989,"Oh"
"Dialogs_Mia_Bar_Future_2_FatherWants_1_Mia",62984830990,"Mon père est un homme d'affaires"
"Dialogs_Mia_Bar_Future_2_FatherWants_2_Mia",62984830991,"Et je suis sa seule fille..."
"Dialogs_Mia_Bar_Future_2_FatherWants_3_Mia",62984830992,"... donc il veut que je sois préparée"
"Dialogs_Mia_Bar_Future_2_FatherWants_4_Mia",62984830993,"Donc"
"Dialogs_Mia_Bar_Future_2_FatherWants_5_Mia",62984830994,"Et malheureusement"
"Dialogs_Mia_Bar_Future_2_FatherWants_6_Mia",62984830995,"Mais je le jure"
"Dialogs_Mia_Bar_Future_2_FatherWants_7_Mia",62984830996,"Je la vendrai, tout simplement"
"Dialogs_Mia_Bar_Future_3_rude_0_Player",62984830997,"C'est un peu impoli"
"Dialogs_Mia_Bar_Future_3_rude_1_Player",62984830998,"Je parie que ton père veut ce qu'il y a de mieux pour toi"
"Dialogs_Mia_Bar_Future_3_rude_2_Player",62984830999,"Et je suis presque sûr qu'il a beaucoup travaillé pour que son entreprise réussisse"
"Dialogs_Mia_Bar_Future_3_rude_3_Player",62984831000,"Ce serait dommage que tu vendes tout son travail"
"Dialogs_Mia_Bar_Future_3_rude_4_Mia",62984831001,"Peut-être que tu as raison..."
"Dialogs_Mia_Bar_Future_3_rude_5_Mia",62984831002,"Mais je m'en fiche..."
"Dialogs_Mia_Bar_Future_3_rude_6_Mia",62984831003,"De la même manière que lui s'en fiche"
"Dialogs_Mia_Bar_Future_3_rude_7_Mia",62984831004,"Et de toute façon"
"Dialogs_Mia_Bar_Future_3_rude_8_Mia",62984831005,"Donc c’est trop tôt pour parler de ça"
"Dialogs_Mia_Bar_Future_3_1deservesIt_0_Player",62984831006,"Eh bien"
"Dialogs_Mia_Bar_Future_3_1deservesIt_1_Mia",62984831007,"C’est exactement ce que je dis"
"Dialogs_Mia_Bar_Future_WhatToDoInFuture_0_Player",62984831008,"Qu’est-ce que tu veux faire dans le futur?"
"Dialogs_Mia_Bar_Future_WhatToDoInFuture_1_Player",62984831009,"Tu ne comptes pas travailler dans le magasin toute ta vie"
"Dialogs_Mia_Bar_Future_WhatToDoInFuture_2_Mia",62984831010,"J’aimerais bien"
"Dialogs_Mia_Bar_Future_WhatToDoInFuture_3_Mia",62984831011,"Mais je ne sais pas"
"Dialogs_Mia_Bar_Future_WhatToDoInFuture_4_Mia",62984831012,"Je veux juste profiter de la vie comme elle est maintenant..."
"Dialogs_Mia_Bar_Future_WhatToDoInFuture_5_Mia",62984831013,"Et ne pas penser à l’avenir..."
"Dialogs_Mia_Bar_Future_WhatToDoInFuture_6_Mia",62984831014,"Je finirai par découvrir ce que j’aime"
"Dialogs_Mia_Bar_Future_WhatToDoInFuture_7_Mia",62984831015,"Peut-être que je retournerai à l’université"
"Dialogs_Mia_Bar_Future_WhatToDoInFuture_8_Mia",62984831016,"À la faculté des arts"
"Dialogs_Mia_Bar_Future_WhatToDoInFuture_9_Mia",62984831017,"Mon père me détesterait pour ça"
"Dialogs_Mia_Bar_Hobbies_1_Sex_0_Player",62984831018,"J’aime faire l’amour"
"Dialogs_Mia_Bar_Hobbies_1_Sex_1_Mia",62984831019,"Ok..."
"Dialogs_Mia_Bar_Hobbies_2_Guitar_0_Player",62984831020,"J’aime jouer de la guitare"
"Dialogs_Mia_Bar_Hobbies_2_Guitar_1_Mia",62984831021,"Woooow"
"Dialogs_Mia_Bar_Hobbies_2_Guitar_2_Mia",62984831022,"C’est super cool"
"Dialogs_Mia_Bar_Hobbies_2_Guitar_3_Mia",62984831023,"Tu joueras quelque chose pour moi?"
"Dialogs_Mia_Bar_Hobbies_2_Guitar_4_Player",62984831024,"Bien sûr"
"Dialogs_Mia_Bar_Hobbies_2_Guitar_5_Mia",62984831025,"Cool"
"Dialogs_Mia_Bar_Hobbies_3_sport_0_Player",62984831026,"J’aime faire du sport"
"Dialogs_Mia_Bar_Hobbies_3_sport_1_Player",62984831027,"Soulever des poids et courir"
"Dialogs_Mia_Bar_Hobbies_3_sport_2_Mia",62984831028,"C’est sympa"
"Dialogs_Mia_Bar_Hobbies_3_sport_3_Mia",62984831029,"On voit bien que tu aimes le sport"
"Dialogs_Mia_Bar_Hobbies_4_DontHaveHobby_0_Player",62984831030,"Je n’ai pas de passe-temps"
"Dialogs_Mia_Bar_Hobbies_4_DontHaveHobby_1_Mia",62984831031,"C’est triste"
"Dialogs_Mia_Bar_Hobbies_4_DontHaveHobby_2_Mia",62984831032,"Eh bien"
"Dialogs_Mia_Bar_Hobbies_4_DontHaveHobby_3_Player",62984831033,"Je suppose..."
"Dialogs_Mia_Bar_Hobbies_Hobbies_0_Player",62984831034,"Qu’est-ce que tu aimes faire pendant ton temps libre?"
"Dialogs_Mia_Bar_Hobbies_Hobbies_1_Mia",62984831035,"J’aime m’amuser"
"Dialogs_Mia_Bar_Hobbies_Hobbies_2_Mia",62984831036,"Ça inclut visiter des endroits"
"Dialogs_Mia_Bar_Hobbies_Hobbies_3_Mia",62984831037,"Aller dans des bars avec mes amis"
"Dialogs_Mia_Bar_Hobbies_Hobbies_4_Mia",62984831038,"Et jouer aux jeux vidéo"
"Dialogs_Mia_Bar_Hobbies_Hobbies_5_Mia",62984831039,"Et toi?"
"Dialogs_Mia_Bar_HowMetLisa_2_ShesMyFriend_0_Player",62984831040,"C’est la fille de l’amie de ma mère"
"Dialogs_Mia_Bar_HowMetLisa_2_ShesMyFriend_1_Mia",62984831041,"Oh"
"Dialogs_Mia_Bar_HowMetLisa_HowMetLisa_0_Player",62984831042,"Toi et Lisa vous semblez être de bonnes amies"
"Dialogs_Mia_Bar_HowMetLisa_HowMetLisa_1_Player",62984831043,"Comment vous vous êtes rencontrées?"
"Dialogs_Mia_Bar_HowMetLisa_HowMetLisa_2_Mia",62984831044,"Hmmmm"
"Dialogs_Mia_Bar_HowMetLisa_HowMetLisa_3_Mia",62984831045,"Il n’y a rien d’intéressant sur la façon dont on s’est rencontrées"
"Dialogs_Mia_Bar_HowMetLisa_HowMetLisa_4_Mia",62984831046,"On avait juste des amis en commun au lycée"
"Dialogs_Mia_Bar_HowMetLisa_HowMetLisa_5_Mia",62984831047,"Et tout le monde se connaissait de toute façon"
"Dialogs_Mia_Bar_HowMetLisa_HowMetLisa_6_Mia",62984831048,"On est devenues amies très vite..."
"Dialogs_Mia_Bar_HowMetLisa_HowMetLisa_7_Mia",62984831049,"...en travaillant sur un projet de chimie ensemble"
"Dialogs_Mia_Bar_HowMetLisa_HowMetLisa_8_Mia",62984831050,"Ou c’était de la physique?"
"Dialogs_Mia_Bar_HowMetLisa_HowMetLisa_9_Mia",62984831051,"Bref"
"Dialogs_Mia_Bar_HowMetLisa_HowMetLisa_10_Mia",62984831052,"Comment vous vous êtes rencontrées?"
"Dialogs_Mia_Bar_LikeAlcohol_1_ILikeIt_0_Player",62984831053,"Oui"
"Dialogs_Mia_Bar_LikeAlcohol_1_ILikeIt_1_Mia",62984831054,"Tu vois?"
"Dialogs_Mia_Bar_LikeAlcohol_1_ILikeIt_2_Mia",62984831055,"Je pense que c’est normal tant qu’on ne boit pas tous les jours"
"Dialogs_Mia_Bar_LikeAlcohol_2_IDontDrink_0_Player",62984831056,"D'habitude"
"Dialogs_Mia_Bar_LikeAlcohol_2_IDontDrink_1_Mia",62984831057,"Mais tu es en train de boire là"
"Dialogs_Mia_Bar_LikeAlcohol_2_IDontDrink_2_Player",62984831058,"C’est parce qu’on est dans un bar"
"Dialogs_Mia_Bar_LikeAlcohol_2_IDontDrink_3_Mia",62984831059,"Donc tu es en train de me dire que tu n’aimes pas boire?"
"Dialogs_Mia_Bar_LikeAlcohol_2_IDontDrink_4_Player",62984831060,"Non"
"Dialogs_Mia_Bar_LikeAlcohol_2_IDontDrink_5_Mia",62984831061,"Tu es bizarre"
"Dialogs_Mia_Bar_LikeAlcohol_3_Why_0_Player",62984831062,"Pourquoi, tu aimes boire?"
"Dialogs_Mia_Bar_LikeAlcohol_3_Why_1_Player",62984831063,"Qu’est-ce qui fait que ça te plaît exactement?"
"Dialogs_Mia_Bar_LikeAlcohol_3_Why_2_Mia",62984831064,"Je sais pas"
"Dialogs_Mia_Bar_LikeAlcohol_3_Why_3_Mia",62984831065,"C’est juste agréable et marrant"
"Dialogs_Mia_Bar_LikeAlcohol_LikeAlcohol_0_Player",62984831066,"Tu sembles aimer boire"
"Dialogs_Mia_Bar_LikeAlcohol_LikeAlcohol_1_Mia",62984831067,"Tout le monde aime ça"
"Dialogs_Mia_Bar_LikeAlcohol_LikeAlcohol_2_Mia",62984831068,"Tu n’aimes pas?"
"Dialogs_Mia_Bar_LikeItHere_LIkeItHere_0_Player",62984831069,"Alors tu te plais ici dans cette ville?"
"Dialogs_Mia_Bar_LikeItHere_LIkeItHere_1_Mia",62984831070,"J’adore!"
"Dialogs_Mia_Bar_LikeItHere_LIkeItHere_2_Player",62984831071,"Tu n’as jamais pensé à partir?"
"Dialogs_Mia_Bar_LikeItHere_LIkeItHere_3_Mia",62984831072,"Non... Pourquoi?"
"Dialogs_Mia_Bar_LikeItHere_LIkeItHere_4_Player",62984831073,"Eh bien... certaines personnes veulent quitter leur petite ville et chercher des opportunités"
"Dialogs_Mia_Bar_LikeItHere_LIkeItHere_5_Mia",62984831074,"Je ne fais pas partie de ces gens-là"
"Dialogs_Mia_Bar_LikeItHere_LIkeItHere_6_Mia",62984831075,"J’adore cette ville"
"Dialogs_Mia_Bar_LikeItHere_LIkeItHere_7_Mia",62984831076,"Elle a tout ce dont on peut avoir besoin"
"Dialogs_Mia_Bar_LikeItHere_LIkeItHere_8_Mia",62984831077,"Une plage"
"Dialogs_Mia_Bar_LikeItHere_LIkeItHere_9_Mia",62989025280,"Et tous mes amis sont ici aussi"
"Dialogs_Mia_Bar_LikeItHere_LIkeItHere_10_Mia",62989025281,"Pourquoi je quitterais cet endroit merveilleux?"
"Dialogs_Mia_Bar_LiveWithParents_1_1InstantNoodles_0_Player",62989025282,"Alors tu manges juste des nouilles instantanées à la place?"
"Dialogs_Mia_Bar_LiveWithParents_1_1InstantNoodles_1_Mia",62989025283,"Haha"
"Dialogs_Mia_Bar_LiveWithParents_1_1InstantNoodles_2_Mia",62989025284,"Je fais de mon mieux"
"Dialogs_Mia_Bar_LiveWithParents_1_1InstantNoodles_3_Mia",62989025285,"J’adore ces ramen et je ne peux pas m’en empêcher"
"Dialogs_Mia_Bar_LiveWithParents_1_2Why_0_Player",62989025286,"Pourquoi tu ne veux pas que ta mère cuisine?"
"Dialogs_Mia_Bar_LiveWithParents_1_2Why_1_Mia",62989025287,"Ah... c’est compliqué"
"Dialogs_Mia_Bar_LiveWithParents_1_2Why_2_Mia",62989025288,"Disons juste que... elle a déjà assez de travail comme ça"
"Dialogs_Mia_Bar_LiveWithParents_1_2Why_3_Mia",62989025289,"Je ne veux pas la déranger en plus avec le fait de me nourrir"
"Dialogs_Mia_Bar_LiveWithParents_1_2Why_4_Player",62989025290,"""C’est étrange"
"Dialogs_Mia_Bar_LiveWithParents_LiveWithParents_0_Player",62989025291,"Quand tu mangeais des ramen au magasin l’autre fois..."
"Dialogs_Mia_Bar_LiveWithParents_LiveWithParents_1_Player",62989025292,"Tu m’as dit que tu n’aimais pas cuisiner"
"Dialogs_Mia_Bar_LiveWithParents_LiveWithParents_2_Player",62989025293,"Donc ça veut dire que tu n’habites plus avec tes parents?"
"Dialogs_Mia_Bar_LiveWithParents_LiveWithParents_3_Mia",62989025294,"Non"
"Dialogs_Mia_Bar_LiveWithParents_LiveWithParents_4_Player",62989025295,"Ta mère ne cuisine pas pour toi alors?"
"Dialogs_Mia_Bar_LiveWithParents_LiveWithParents_5_Mia",62989025296,"Elle le fait..."
"Dialogs_Mia_Bar_LiveWithParents_LiveWithParents_6_Mia",62989025297,"Mais je ne veux pas qu’elle le fasse"
"Dialogs_Mia_Bar_SMalltalk_1_Weather_0_Player",62989025298,"Il fait beau aujourd’hui"
"Dialogs_Mia_Bar_SMalltalk_1_Weather_1_Mia",62989025299,"Oui"
"Dialogs_Mia_Bar_SMalltalk_2_YouLIkeItHere_0_Player",62989025300,"Tu aimes cet endroit?"
"Dialogs_Mia_Bar_SMalltalk_2_YouLIkeItHere_1_Mia",62989025301,"Oui"
"Dialogs_Mia_Bar_SMalltalk_2_YouLIkeItHere_2_Mia",62989025302,"C’est mon bar préféré après tout"
"Dialogs_Mia_Bar_SMalltalk_3_Music_0_Player",62989025303,"Tu aimes la musique ici?"
"Dialogs_Mia_Bar_SMalltalk_3_Music_1_Mia",62989025304,"J’adore..."
"Dialogs_Mia_Bar_SMalltalk_4_WeekendPlans_0_Player",62989025305,"Quelle est ta façon idéale de passer un week-end?"
"Dialogs_Mia_Bar_SMalltalk_4_WeekendPlans_1_Mia",62989025306,"J’aime le passer ici haha"
"Dialogs_Mia_Bar_SMalltalk_4_WeekendPlans_2_Mia",62989025307,"Un bon verre rend le week-end meilleur"
"Dialogs_Mia_Bar_SMalltalk_5_ShotChallenge_0_Player",62989025308,"Tu penses pouvoir me battre dans un défi de shots pour shots?"
"Dialogs_Mia_Bar_SMalltalk_5_ShotChallenge_1_Mia",62989025309,"Facile"
"Dialogs_Mia_Bar_SMalltalk_5_ShotChallenge_2_Mia",62989025310,"Mais ne faisons pas ça..."
"Dialogs_Mia_Bar_SMalltalk_5_ShotChallenge_3_Mia",62989025311,"La dernière fois que j’ai fait un truc comme ça..."
"Dialogs_Mia_Bar_SMalltalk_5_ShotChallenge_4_Mia",62989025312,"...ça ne s’est pas bien passé"
"Dialogs_Mia_Bar_Study_1_1DontLike_0_Player",62989025313,"Tu n’as pas aimé ou quoi?"
"Dialogs_Mia_Bar_Study_1_1DontLike_1_Mia",62989025314,"Nooon... c’était amusant"
