Key,Id,English(en)
"Dialogs_Intro_26_2LucyPhoneCall_1_Lucy",62942887945,"Ok, I'm coming"
"Dialogs_Intro_26_3LucyGetOut_0_Lucy",62942887946,"Enough playing"
"Dialogs_Intro_26_3LucyGetOut_1_Lucy",62942887947,"My boyfriend is waiting for me outside"
"Dialogs_Intro_26_3LucyGetOut_2_Lucy",62942887948,"So get out of my room now!"
"Dialogs_Intro_26_3LucyGetOut_3_Player",62942887949,"As you wish, sis 	"")"""
"Dialogs_Intro_27_Afterthought_0_Player",62942887950,"""Hehehe, that turned out to be fun"""
"Dialogs_Intro_27_Afterthought_1_Player",62942887951,"""Now I know that Lucy sneaks out to party at night"""
"Dialogs_Intro_27_Afterthought_2_Player",62942887952,"""I believe I can use it for some more fun with her..."""
"Dialogs_Intro_27_Afterthought_3_Player",62942887953,"""Didn't expect her to act so submissive"""
"Dialogs_Intro_27_Afterthought_4_Player",62942887954,"""Let's see where this situation will lead to"""
"Dialogs_Intro_27_Afterthought_5_Player",62942887955,"""No let's finally get to that toilet... my bladder is about to explode"""
"Dialogs_Intro_28_AfterToilet_0_Player",62942887956,"""What a relief..."""
"Dialogs_Intro_28_AfterToilet_1_Player",62942887957,"""It was a funny day... I should get some sleep now"""
"Dialogs_Intro_28_1SeesSarah_0_Player",62942887958,"""Hm?"""
"Dialogs_Intro_28_1SeesSarah_1_Player",62942887959,"""Sarah is not sleeping"""
"Dialogs_Intro_28_1SeesSarah_1_Sarah",62942887960,"No, it didn't help"
"Dialogs_Intro_28_2GetCloser_0_Player",62942887961,"""She's talking with someone on the phone"""
"Dialogs_Intro_28_2GetCloser_1_Player",62942887962,"""Considering the situation in the bedroom, it may be something interesting"""
"Dialogs_Intro_28_2GetCloser_2_Player",62942887963,"""If I inch closer, maybe I can eavesdrop a little..."""
"Dialogs_Intro_28_2_1Overhear_0_Player",62942887964,"""Dude, I know it's not right, but I'm dying to know what she's talking about"""
"Dialogs_Intro_28_2_2DontOverhear_0_Player",62942887965,"""No, I shouldn't do it"""
"Dialogs_Intro_28_2_2DontOverhear_1_Player",62942887966,"""This is disrespectful, and I wouldn't want to disturb Sarah's privacy"""
"Dialogs_Intro_28_2_2DontOverhear_2_Player",62942887967,"""I am sure, she would do the same for me"""
"Dialogs_Intro_28_2_2DontOverhear_3_Player",62942887968,".   .   ."
"Dialogs_Intro_28_2_2DontOverhear_4_Player",62942887969,".   .   ."
"Dialogs_Intro_28_2_2DontOverhear_5_Player",62942887970,"""Who am I trying to fool here?"""
"Dialogs_Intro_28_2_2DontOverhear_6_Player",62942887971,"""Let's fucking get closer and listen to what she has to say"""
"Dialogs_Intro_28_3HidingSpot_0_Player",62942887972,"""There in the kitchen is a good spot to hide"""
"Dialogs_Intro_28_4FoundSpot_0_Player",62942887973,"""This seems like a better spot... now let's listen to Sarah"""
"Dialogs_Intro_28_4FoundSpot_1_Sarah",62942887974,"Yeah, I did as you said"
"Dialogs_Intro_28_4FoundSpot_2_Sarah",62942887975,"I even bought some new hot lingerie"
"Dialogs_Intro_28_4FoundSpot_3_Sarah",62942887976,"No, he didn't even open his eyes"
"Dialogs_Intro_28_4FoundSpot_4_Player",62942887977,"""Sarah sounds really sad"""
"Dialogs_Intro_28_4FoundSpot_5_Sarah",62942887978,"Yeah, I know... I know"
"Dialogs_Intro_28_4FoundSpot_6_Sarah",62942887979,"But he must be cheating on me"
"Dialogs_Intro_28_4FoundSpot_7_Sarah",62942887980,"It's been so long since we last had sex"
"Dialogs_Intro_28_4FoundSpot_8_Sarah",62942887981,"I just do not believe that it's only because he's tired from work"
"Dialogs_Intro_28_4FoundSpot_9_Player",62942887982,"""Wait... there's a bottle of wine on the table... is Sarah drunk?"""
"Dialogs_Intro_28_4FoundSpot_10_Player",62942887983,"""It definitely sounds like she is"""
"Dialogs_Intro_28_4FoundSpot_11_Sarah",62942887984,"Maybe you're right..."
"Dialogs_Intro_28_4FoundSpot_12_Sarah",62942887985,"He seems really stressed out these days"
"Dialogs_Intro_28_4FoundSpot_13_Sarah",62942887986,"It's just..."
"Dialogs_Intro_28_4FoundSpot_14_Sarah",62942887987,"I have my needs too..."
"Dialogs_Intro_28_4FoundSpot_15_Sarah",62942887988,"And then there's Emma's son too"
"Dialogs_Intro_28_4FoundSpot_16_Sarah",62942887989,"I think I saw him glancing at my ass today"
"Dialogs_Intro_28_4FoundSpot_17_Player",62942887990,"""Oh-oh"""
"Dialogs_Intro_28_4FoundSpot_18_Sarah",62942887991,"I am not sure..."
"Dialogs_Intro_28_4FoundSpot_19_Sarah",62942887992,"Maybe I am just imagining things..."
"Dialogs_Intro_28_4FoundSpot_20_Sarah",62942887993,"I played it cool"
"Dialogs_Intro_28_4FoundSpot_21_Sarah",62942887994,"But I have to admit, it made me feel hot for a moment"
"Dialogs_Intro_28_4FoundSpot_22_Sarah",62942887995,"Hahahaha, stop it"
"Dialogs_Intro_28_4FoundSpot_23_Sarah",62942887996,"That's not funny"
"Dialogs_Intro_28_4FoundSpot_24_Sarah",62942887997,"But to be honest, he looks pretty good"
"Dialogs_Intro_28_4FoundSpot_25_Player",62942887998,"""Is she talking about me?"""
"Dialogs_Intro_28_4FoundSpot_26_Player",62942887999,"""She is definitely talking about me"""
"Dialogs_Intro_28_4FoundSpot_27_Sarah",62942888000,"Very funny..."
"Dialogs_Intro_28_4FoundSpot_28_Player",62942888001,"""I wonder what the other person is talking about"""
"Dialogs_Intro_28_4FoundSpot_29_Sarah",62942888002,"Ok, thank you for hearing me out"
"Dialogs_Intro_28_4FoundSpot_30_Sarah",62942888003,"I have to go now"
"Dialogs_Intro_28_4FoundSpot_31_Player",62942888004,"""It's time to leave"""
"Dialogs_Intro_28_5HidingFromSarah_0_Player",62942888005,"""Shit, I'm coocked"""
"Dialogs_Intro_28_5HidingFromSarah_1_Player",62942888006,"""She has 100% seen me"""
"Dialogs_Intro_28_5HidingFromSarah_2_Player",62942888007,"""Now the good days of living are over for me"""
"Dialogs_Intro_28_5HidingFromSarah_3_Player",62942888008,"""What should I do now...?"""
"Dialogs_Intro_28_5HidingFromSarah_4_Player",62942888009,"""Maybe I should just run to my room hoping she will not notice me"""
"Dialogs_Intro_28_5HidingFromSarah_5_Player",62942888010,"""Or maybe I should just hit her with something heavy so she'll lose her memory"""
"Dialogs_Intro_28_5HidingFromSarah_6_Player",62942888011,"""Are you crazy @{player}?"""
"Dialogs_Intro_28_5HidingFromSarah_7_Player",62942888012,"""I guess I'll just accept my fate and admit my mistake"""
"Dialogs_Intro_28_5HidingFromSarah_8_Player",62942888013,"""Maybe Sarah will forget it by tomorrow..."""
"Dialogs_Intro_28_5HidingFromSarah_9_Player",62942888014,"""If she had enough wine, it could be possible"""
"Dialogs_Intro_28_5HidingFromSarah_10_Sarah",62942888015,"Mmhn~"
"Dialogs_Intro_28_5HidingFromSarah_11_Player",62942888016,"?"
"Dialogs_Intro_28_5HidingFromSarah_12_Player",62942888017,"Did Sarah just moan?"
"Dialogs_Intro_28_5HidingFromSarah_13_Sarah",62942888018,"Hnngh~"
"Dialogs_Intro_28_6WatchSarahMast_0_Player",62942888019,"""Wow... she's really masturbating"""
"Dialogs_Intro_28_6WatchSarahMast_1_Player",62942888020,"""That's crazy"""
"Dialogs_Intro_28_6WatchSarahMast_1_Sarah",62942888021,"A-Ahh..~"
"Dialogs_Intro_28_6WatchSarahMast_2_Player",62942888022,"""Her moans are so sexy"""
"Dialogs_Intro_28_6WatchSarahMast_3_Player",62942888023,"""So bad I can't see much from this angle..."""
"Dialogs_Intro_28_6WatchSarahMast_4_Player",62942888024,"""I wish I could come closer, but that's too risky right now..."""
"Dialogs_Intro_28_6WatchSarahMast_4_Sarah",62942888025,"Oh... Mhhh"
"Dialogs_Intro_28_6WatchSarahMast_5_Player",62942888026,"""I better leave, before Sarah or someone else catches me"""
"Dialogs_Intro_29_PlayerSLeeps_0_Player",62942888027,"Hm?"
"Dialogs_Intro_29_PlayerSLeeps_1_Player",62942888028,"What's going on?"
"Dialogs_Intro_29_PlayerSLeeps_2_Player",62942888029,"Sarah? What are you doing?"
"Dialogs_Intro_29_PlayerSLeeps_3_Player",62942888030,"Sarah... ah... you're drunk"
"Dialogs_Intro_30_PlayerCuming_0_Player",62942888031,"Ah.. Sarah... I'm coming..."
"Dialogs_Intro_30_PlayerCuming_0_Sarah",62942888032,"@{player}?"
"Dialogs_Intro_30_PlayerCuming_1_Sarah",62942888033,"@{player}, what's wrong?"
"Dialogs_Intro_30_PlayerCuming_1_Player",62942888034,"Ahhh, Sarah, don't stop"
"Dialogs_Intro_30_PlayerCuming_2_Sarah",62942888035,"Don't stop what, @{player}?"
"Dialogs_Intro_30_1PlayerWakesUp_0_Sarah",62942888036,"Finally you woke up..."
"Dialogs_Intro_30_1PlayerWakesUp_1_Sarah",62942888037,"I heard you calling my name. I thought something happened."
"Dialogs_Intro_30_1PlayerWakesUp_2_Player",62942888038,"Was I?"
"Dialogs_Intro_30_1PlayerWakesUp_3_Player",62942888039,"""Shit... this was just a dream..."""
"Dialogs_Intro_30_1PlayerWakesUp_4_Player",62942888040,"""Such a good one"""
"Dialogs_Intro_30_1PlayerWakesUp_5_Player",62942888041,"Guess I had a bad dream or something..."
"Dialogs_Intro_30_1PlayerWakesUp_6_Sarah",62942888042,"Alright. I'll go then."
"Dialogs_Intro_30_1PlayerWakesUp_7_Sarah",62942888043,"You should get up too... we are going to eat soon."
"Dialogs_Intro_30_1PlayerWakesUp_8_Player",62942888044,"Yeah... I'll be down in a minute"
"Dialogs_Intro_30_1PlayerWakesUp_9_Sarah",62942888045,"Ok"
"Dialogs_Intro_31_WakeUp_0_Player",62942888046,"""What a dream..."""
"Dialogs_Intro_31_WakeUp_1_Player",62947082240,"""Things are going to get worse if I don't relieve the tension"""
"Dialogs_Intro_31_WakeUp_2_Player",62947082241,"""Living under the same roof with such hotties may be more difficult then I have imagined"""
"Dialogs_Intro_31_WakeUp_3_Player",62947082242,"""I guess I'll just enjoy my new life and try not to embarrass myself"""
"Dialogs_Intro_31_WakeUp_4_Player",62947082243,"""I better go down to the kitchen now"""
"Dialogs_Intro_BlockedColliders_1_LucyRoom_0_Lucy",62947082244,"If you really think, that you can run away, then you're dumb."
"Dialogs_Intro_BlockedColliders_2_LucyRoom_0_Lucy",62947082245,"That's not where my room is, idiot..."
"Dialogs_Intro_BlockedColliders_3_LucyRoom_0_Player",62947082246,"I better do as Lucy says and go to her room"
"Dialogs_Intro_BlockedColliders_3_LucyRoom_1_Lucy",62947082247,"Who are you talking to?"
"Dialogs_Intro_BlockedColliders_3_LucyRoom_2_Player",62947082248,"Uhm... nobody"
"Dialogs_Intro_BlockedColliders_3_LucyRoom_3_Lucy",62947082249,"Weirdo..."
"Dialogs_Intro_BlockedColliders_4_LucyRoom_0_Lucy",62947082250,"Just go to my room..."
"Dialogs_Intro_BlockedColliders_DishWashing_0_Player",62947082251,"I am not finished with the dishes yet"
"Dialogs_Intro_BlockedColliders_FindingSpotKitchen_0_Player",62947082252,"*I better don't go there*"
"Dialogs_Intro_BlockedColliders_GoingToSleep_0_Player",62947082253,"*If I go there, Sarah will see me... let's go to sleep now*"
"Dialogs_Intro_BlockedColliders_ShouldSit_0_Player",62947082254,"""I should't go there now"""
"Dialogs_Intro_BlockedColliders_WaitForLucy_0_Player",62947082255,"*I should probably stay in the room*"
"Dialogs_Intro_Bus_1_WhenArive_0_Player",62947082256,"When do you think you'll arrive at Sarah's place?"
"Dialogs_Intro_Bus_1_WhenArive_1_Emma",62947082257,"I don't know yet, sweetie..."
"Dialogs_Intro_Bus_1_WhenArive_2_Emma",62947082258,"They extended my business trip because of some troubles with the client..."
"Dialogs_Intro_Bus_1_WhenArive_3_Emma",62947082259,"My boss does not explain much, but the fact is, that I still have to stay here for a while"
"Dialogs_Intro_Bus_1_WhenArive_4_Player",62947082260,"Again..."
"Dialogs_Intro_Bus_1_WhenArive_5_Player",62947082261,"Your boss is constantly piling work on you. Maybe it’s time to consider stopping working for him?"
"Dialogs_Intro_Bus_1_WhenArive_6_Emma",62947082262,"You know I can't, sweetie..."
"Dialogs_Intro_Bus_1_WhenArive_7_Emma",62947082263,"We need money and since your dad..."
"Dialogs_Intro_Bus_1_WhenArive_8_Emma",62947082264,"Well you know..."
"Dialogs_Intro_Bus_1_WhenArive_9_Emma",62947082265,"Since then we need it even more"
"Dialogs_Intro_Bus_1_2_IWillWork_0_Player",62947082266,"I can work, mom!"
"Dialogs_Intro_Bus_1_2_IWillWork_1_Player",62947082267,"I can't stand seeing you working 24/7 just for us to survive anymore..."
"Dialogs_Intro_Bus_1_2_IWillWork_2_Player",62947082268,"I'm also sick of that prick boss of yours using your time, knowing our situation!"
"Dialogs_Intro_Bus_1_2_IWillWork_3_Emma",62947082269,"That's really sweet of you"
"Dialogs_Intro_Bus_1_2_IWillWork_4_Emma",62947082270,"But it's better for you to focus on your future and study hard"
"Dialogs_Intro_Bus_1_2_IWillWork_5_Emma",62947082271,"For now I'll be the one working"
"Dialogs_Intro_Bus_1_2_IWillWork_6_Emma",62947082272,"At least they're paying well for the overtimes"
"Dialogs_Intro_Bus_2_1Bothering_0_Player",62947082273,"I feel a bit uncomfortable about having to live with Sarah"
"Dialogs_Intro_Bus_2_1Bothering_1_Player",62947082274,"Not in a bad way..."
"Dialogs_Intro_Bus_2_1Bothering_2_Player",62947082275,"I just worry that I might be bothering her and others"
"Dialogs_Intro_Bus_2_1Bothering_3_Emma",62947082276,"Don't worry about that"
"Dialogs_Intro_Bus_2_1Bothering_4_Emma",62947082277,"It was actually her idea for us to come"
"Dialogs_Intro_Bus_2_1Bothering_5_Emma",62947082278,"I was talking with her recently, and told her about our situation"
"Dialogs_Intro_Bus_2_1Bothering_6_Emma",62947082279,"She suggested that herself, that we move into her house"
"Dialogs_Intro_Bus_2_1Bothering_7_Emma",62947082280,"I was uncomfortable too, but she said it's ok"
"Dialogs_Intro_Bus_2_1Bothering_8_Emma",62947082281,"Most of the time, she’s alone at home and would appreciate the company anyway"
"Dialogs_Intro_Bus_2_1Bothering_9_Player",62947082282,"Ah ok... that makes it a little easier for me"
"Dialogs_Intro_Bus_2_2LongTimeNoSee_0_Player",62947082283,"It's been so long since I last saw Sarah"
"Dialogs_Intro_Bus_2_2LongTimeNoSee_1_Player",62947082284,"Why didn’t we visit her?"
"Dialogs_Intro_Bus_2_2LongTimeNoSee_2_Emma",62947082285,"Well, it’s mostly due to a lack of free time"
"Dialogs_Intro_Bus_2_2LongTimeNoSee_3_Emma",62947082286,"Your dad and I were hard-working people, as you could see..."
"Dialogs_Intro_Bus_2_2LongTimeNoSee_4_Emma",62947082287,"And you were at school"
"Dialogs_Intro_Bus_2_2LongTimeNoSee_5_Emma",62947082288,"Once Sarah moved to a different city, it didn’t feel worth the effort anymore"
"Dialogs_Intro_Bus_2_2LongTimeNoSee_6_Emma",62947082289,"Your dad thought it was better to spend free time on exciting vacations, and I agreed"
"Dialogs_Intro_Bus_2_2LongTimeNoSee_7_Player",62947082290,"Why not take a trip together?"
"Dialogs_Intro_Bus_2_2LongTimeNoSee_8_Emma",62947082291,"Your dad’s schedule and Benjamin’s schedule didn’t match"
"Dialogs_Intro_Bus_2_2LongTimeNoSee_9_Player",62947082292,"That makes sense"
"Dialogs_Intro_Bus_2_3SarahJob_0_Player",62947082293,"You said, that Sarah is alone most of the time"
"Dialogs_Intro_Bus_2_3SarahJob_1_Player",62947082294,"Is she not working?"
"Dialogs_Intro_Bus_2_3SarahJob_2_Player",62947082295,"I remember she had a dream of becoming an artist"
"Dialogs_Intro_Bus_2_3SarahJob_3_Player",62947082296,"Her drawings were so beautiful"
"Dialogs_Intro_Bus_2_3SarahJob_4_Emma",62947082297,"Oh, I guess you are right"
"Dialogs_Intro_Bus_2_3SarahJob_5_Emma",62947082298,"I forgot about that"
"Dialogs_Intro_Bus_2_3SarahJob_6_Emma",62947082299,"You'll have to ask her that yourself, but right now she doesn't work"
"Dialogs_Intro_Bus_2_3SarahJob_7_Emma",62947082300,"My guess is it’s ‘cause of all the household chores that have to be done"
"Dialogs_Intro_Bus_2_3SarahJob_8_Player",62947082301,"That's a shame"
"Dialogs_Intro_InteractableInterest_ChildPainting_0_Player",62947082302,"This painting looks like a child drew it"
"Dialogs_Intro_InteractableInterest_ClothingBasket_0_Player",62947082303,"Dirty clothes..."
"Dialogs_Intro_InteractableInterest_ClothingBasket_1_Player",62947082304,"I better do not touch it... yet"
"Dialogs_Intro_InteractableInterest_GameStation_0_Player",62947082305,"I believe it's the new GameStation... I've always wanted to play the exclusive games on that thing"
"Dialogs_Intro_InteractableInterest_GameStation_1_Player",62947082306,"Let's ask Sarah about that..."
"Dialogs_Intro_InteractableInterest_GarageDoor_0_Player",62947082307,"This door is closed..."
"Dialogs_Intro_InteractableInterest_GarageDoor_1_Player",62947082308,"I think it leads to the garage"
"Dialogs_Intro_InteractableInterest_PaintingSecondFloor_0_Player",62947082309,"These paintings look really weird..."
"Dialogs_Intro_InteractableInterest_PaintingSecondFloor_1_Player",62947082310,"I’ve never understood modern art..."
"Dialogs_Intro_Redirects_Benjamin_Apologize_0_Player",62947082311,"Yes, I wanted to apologize"
"Dialogs_Intro_Redirects_Benjamin_Apologize_1_Benjamin",62947082312,"Apology accepted"
"Dialogs_Intro_Redirects_Benjamin_Apologize_2_Benjamin",62947082313,"And yeah..."
"Dialogs_Intro_Redirects_Benjamin_Apologize_3_Benjamin",62947082314,"Sarah spoke to me after"
"Dialogs_Intro_Redirects_Benjamin_Apologize_4_Benjamin",62947082315,"Well... I didn't mean to insult you"
"Dialogs_Intro_Redirects_Benjamin_Apologize_5_Benjamin",62947082316,"Sorry. But i'm sure you're fine"
"Dialogs_Intro_Redirects_Benjamin_Apologize_6_Player",62947082317,"Apology accepted"
"Dialogs_Intro_Redirects_Benjamin_BenjaminFreeRoam_0_Benjamin",62947082318,"Hm?"
"Dialogs_Intro_Redirects_Benjamin_EarlierHarsh_0_Player",62947082319,"About earlier..."
"Dialogs_Intro_Redirects_Benjamin_EarlierHarsh_1_Benjamin",62947082320,"Came to apologize?"
"Dialogs_Intro_Redirects_Benjamin_EarlierPolite_0_Player",62947082321,"About earlier..."
"Dialogs_Intro_Redirects_Benjamin_EarlierPolite_1_Benjamin",62947082322,"You mean the 'gay' situation?"
"Dialogs_Intro_Redirects_Benjamin_EarlierPolite_2_Player",62947082323,"Yes"
"Dialogs_Intro_Redirects_Benjamin_EarlierPolite_3_Benjamin",62951276544,"Is there something to discuss?"
"Dialogs_Intro_Redirects_Benjamin_EarlierPolite_4_Benjamin",62951276545,"You made it clear that you don't want to answer that"
"Dialogs_Intro_Redirects_Benjamin_EarlierPolite_5_Benjamin",62951276546,"And I apologized for that..."
"Dialogs_Intro_Redirects_Benjamin_ExchangeNumbers_0_Player",62951276547,"Let's exchange numbers"
"Dialogs_Intro_Redirects_Benjamin_ExchangeNumbers_1_Benjamin",62951276548,"Sure!"
"Dialogs_Intro_Redirects_Benjamin_NoApologize_0_Player",62951276549,"No, I don't"
"Dialogs_Intro_Redirects_Benjamin_NoApologize_1_Benjamin",62951276550,"I did expect that"
"Dialogs_Intro_Redirects_Benjamin_NoApologize_2_Benjamin",62951276551,"Listen, I get it..."
