Key,Id,Português Brasileiro(pt-br)
Dialogs_Intro_25_LucyRoom_55_Lucy,62938693737,Eu não vou me desculpar por isso
Dialogs_Intro_25_LucyRoom_56_Player,62938693738,Acho que vou falar com Benjamin então...
Dialogs_Intro_25_LucyRoom_57_Lucy,62938693739,<shake>Não!!!</shake>
Dialogs_Intro_25_LucyRoom_58_Lucy,62938693740,"Só não diga a ele, ok?"
Dialogs_Intro_25_LucyRoom_59_Player,62938693741,Meu silêncio vem com um preço hehehe
Dialogs_Intro_25_LucyRoom_60_Lucy,62938693742,"Sim, e o preço é o meu silêncio hoje!"
Dialogs_Intro_25_LucyRoom_61_Lucy,62938693743,Agora saia do meu quarto!
Dialogs_Intro_25_LucyRoom_62_Player,62938693744,"Eu não sei do que você está falando     "")"""
Dialogs_Intro_25_LucyRoom_63_Lucy,62938693745,Seu filho de um...
Dialogs_Intro_25_LucyRoom_64_Lucy,62938693746,De jeito nenhum que eu vou perdendo esta festa hoje!
Dialogs_Intro_25_LucyRoom_65_Lucy,62938693747,Então não posso deixar você contar ao meu pai sobre isso
Dialogs_Intro_25_LucyRoom_66_Player,62938693748,Como eu disse... silêncio por um preço
Dialogs_Intro_25_LucyRoom_67_Lucy,62938693749,E o que você quer?
Dialogs_Intro_25_LucyRoom_68_Player,62938693750,Que tal... Ficando de joelhos primeiro?
Dialogs_Intro_25_LucyRoom_69_Lucy,62938693751,.   .   .
Dialogs_Intro_25_LucyRoom_70_Lucy,62938693752,HAHAHAHAHA
Dialogs_Intro_25_LucyRoom_71_Lucy,62938693753,"Você está brincando comigo, certo?"
Dialogs_Intro_25_LucyRoom_72_Lucy,62938693754,"Primeiro perseguir minha mãe, e agora você quer que eu faça uma merda pervertida por você?"
Dialogs_Intro_25_LucyRoom_73_Lucy,62938693755,Não vai acontecer!
Dialogs_Intro_25_LucyRoom_74_Player,62938693756,"Tudo bem, acho que tenho que ir agora. Preciso conversar com o Benjamin antes que ele adormeça."
Dialogs_Intro_25_1LucyWait_0_Lucy,62938693757,<shake>Espera!</shake>
Dialogs_Intro_26_LucyBeforeKneel_0_Player,62942887936,O que você disse?
Dialogs_Intro_26_LucyBeforeKneel_1_Lucy,62942887937,Eu vou fazer isso
Dialogs_Intro_26_LucyBeforeKneel_2_Lucy,62942887938,"Só não faça coisas estranhas, ok?"
Dialogs_Intro_26_LucyBeforeKneel_3_Player,62942887939,Veremos...
Dialogs_Intro_26_1LucyKneels_0_Player,62942887940,"""Ela está realmente fazendo isso..."""
Dialogs_Intro_26_1LucyKneels_1_Lucy,62942887941,Feliz agora?
Dialogs_Intro_26_1LucyKneels_2_Player,62942887942,Boa garota
Dialogs_Intro_26_1LucyKneels_3_Lucy,62942887943,"Cale a boca, idiota"
Dialogs_Intro_26_2LucyPhoneCall_0_Lucy,62942887944,E aí
Dialogs_Intro_26_2LucyPhoneCall_1_Lucy,62942887945,"Ok, estou indo"
Dialogs_Intro_26_3LucyGetOut_0_Lucy,62942887946,Chega de joguinhos
Dialogs_Intro_26_3LucyGetOut_1_Lucy,62942887947,Meu namorado está esperando por mim lá fora
Dialogs_Intro_26_3LucyGetOut_2_Lucy,62942887948,Então saia do meu quarto agora!
Dialogs_Intro_26_3LucyGetOut_3_Player,62942887949,"Como você deseja, maninha   "")"""
Dialogs_Intro_27_Afterthought_0_Player,62942887950,"""Hehehe, que acabou sendo divertido"""
Dialogs_Intro_27_Afterthought_1_Player,62942887951,"""Agora eu sei que Lucy foge para festejar à noite"""
Dialogs_Intro_27_Afterthought_2_Player,62942887952,"""Acredito que posso usar isso para mais diversão com ela..."""
Dialogs_Intro_27_Afterthought_3_Player,62942887953,"""Não esperava que ela agisse tão submissa"""
Dialogs_Intro_27_Afterthought_4_Player,62942887954,"""Vamos ver para onde essa situação levará"""
Dialogs_Intro_27_Afterthought_5_Player,62942887955,"Ah, vamos logo para aquele banheiro… minha bexiga vai explodir!"
Dialogs_Intro_28_AfterToilet_0_Player,62942887956,"""Que Alívio..."""
Dialogs_Intro_28_AfterToilet_1_Player,62942887957,"""Foi um dia divertido... Eu deveria dormir um pouco agora"""
Dialogs_Intro_28_1SeesSarah_0_Player,62942887958,Hum?
Dialogs_Intro_28_1SeesSarah_1_Player,62942887959,"""Sarah não está dormindo"""
Dialogs_Intro_28_1SeesSarah_1_Sarah,62942887960,"Não, não ajudou"
Dialogs_Intro_28_2GetCloser_0_Player,62942887961,"""Ela está conversando com alguém no telefone"""
Dialogs_Intro_28_2GetCloser_1_Player,62942887962,"""Considerando a situação no quarto, pode ser algo interessante"""
Dialogs_Intro_28_2GetCloser_2_Player,62942887963,"""Se eu me aproximar, talvez eu possa escutar um pouco..."""
Dialogs_Intro_28_2_1Overhear_0_Player,62942887964,"""Cara, eu sei que não está certo, mas estou morrendo de vontade de saber do que ela está falando"""
Dialogs_Intro_28_2_2DontOverhear_0_Player,62942887965,"""Não, eu não deveria fazer isso"""
Dialogs_Intro_28_2_2DontOverhear_1_Player,62942887966,"""Isso é desrespeitoso, e eu não gostaria de perturbar a privacidade de Sarah"""
Dialogs_Intro_28_2_2DontOverhear_2_Player,62942887967,"""Tenho certeza, ela faria o mesmo por mim"""
Dialogs_Intro_28_2_2DontOverhear_3_Player,62942887968,.   .   .
Dialogs_Intro_28_2_2DontOverhear_4_Player,62942887969,.   .   .
Dialogs_Intro_28_2_2DontOverhear_5_Player,62942887970,"""Quem estou tentando enganar aqui?"""
Dialogs_Intro_28_2_2DontOverhear_6_Player,62942887971,“Vamos logo chegar mais perto e ouvir de uma vez o que ela tem a dizer!”
Dialogs_Intro_28_3HidingSpot_0_Player,62942887972,"""Lá na cozinha é um bom esconderijo"""
Dialogs_Intro_28_4FoundSpot_0_Player,62942887973,"“Parece um lugar melhor… agora vamos ouvir a Sarah"""
Dialogs_Intro_28_4FoundSpot_1_Sarah,62942887974,"Sim, eu fiz o que você disse"
Dialogs_Intro_28_4FoundSpot_2_Sarah,62942887975,Eu até comprei uma nova lingerie quente
Dialogs_Intro_28_4FoundSpot_3_Sarah,62942887976,"Não, ele nem sequer abriu os olhos"
Dialogs_Intro_28_4FoundSpot_4_Player,62942887977,"""Sarah parece muito triste"""
Dialogs_Intro_28_4FoundSpot_5_Sarah,62942887978,"Sim, eu sei... Eu sei"
Dialogs_Intro_28_4FoundSpot_6_Sarah,62942887979,Mas ele deve estar me traindo
Dialogs_Intro_28_4FoundSpot_7_Sarah,62942887980,Faz tanto tempo desde que fizemos sexo pela última vez
Dialogs_Intro_28_4FoundSpot_8_Sarah,62942887981,Eu simplesmente não acredito que seja apenas porque ele está cansado do trabalho
Dialogs_Intro_28_4FoundSpot_9_Player,62942887982,"""Espere... Tem uma nova garrafa de vinho na mesa... Sarah tá bêbada?"""
Dialogs_Intro_28_4FoundSpot_10_Player,62942887983,"""Definitivamente parece que ela está"""
Dialogs_Intro_28_4FoundSpot_11_Sarah,62942887984,Talvez você esteja certo...
Dialogs_Intro_28_4FoundSpot_12_Sarah,62942887985,Ele parece realmente estressado hoje
Dialogs_Intro_28_4FoundSpot_13_Sarah,62942887986,É apenas...
Dialogs_Intro_28_4FoundSpot_14_Sarah,62942887987,Eu também tenho minhas necessidades...
Dialogs_Intro_28_4FoundSpot_15_Sarah,62942887988,E aí tem o filho da Emma também
Dialogs_Intro_28_4FoundSpot_16_Sarah,62942887989,Acho que o vi olhando para minha bunda hoje
Dialogs_Intro_28_4FoundSpot_17_Player,62942887990,"""Oh-oh"""
Dialogs_Intro_28_4FoundSpot_18_Sarah,62942887991,Não tenho certeza...
Dialogs_Intro_28_4FoundSpot_19_Sarah,62942887992,Talvez eu esteja apenas imaginando coisas...
Dialogs_Intro_28_4FoundSpot_20_Sarah,62942887993,Eu me mantive calma
Dialogs_Intro_28_4FoundSpot_21_Sarah,62942887994,"Mas eu tenho que admitir, isso me fez sentir quente por um momento"
Dialogs_Intro_28_4FoundSpot_22_Sarah,62942887995,"Hahahaha, pare"
Dialogs_Intro_28_4FoundSpot_23_Sarah,62942887996,Isso não é engraçado
Dialogs_Intro_28_4FoundSpot_24_Sarah,62942887997,"Mas para ser sincera, ele parece muito bom"
Dialogs_Intro_28_4FoundSpot_25_Player,62942887998,"""Ela está falando sobre mim?"""
Dialogs_Intro_28_4FoundSpot_26_Player,62942887999,"""Ela definitivamente está falando sobre mim"""
Dialogs_Intro_28_4FoundSpot_27_Sarah,62942888000,Muito engraçado...
Dialogs_Intro_28_4FoundSpot_28_Player,62942888001,"""Eu me pergunto  que a outra pessoa está falando"""
Dialogs_Intro_28_4FoundSpot_29_Sarah,62942888002,"Ok, obrigada por me ouvir"
Dialogs_Intro_28_4FoundSpot_30_Sarah,62942888003,Tenho que ir agora.
Dialogs_Intro_28_4FoundSpot_31_Player,62942888004,"“É hora de ir"""
Dialogs_Intro_28_5HidingFromSarah_0_Player,62942888005,"""Droga, estou ferrado"""
Dialogs_Intro_28_5HidingFromSarah_1_Player,62942888006,"""Ela com certeza me viu"""
Dialogs_Intro_28_5HidingFromSarah_2_Player,62942888007,"""Agora os bons dias de vida acabaram para mim"""
Dialogs_Intro_28_5HidingFromSarah_3_Player,62942888008,"""O que devo fazer agora...?"""
Dialogs_Intro_28_5HidingFromSarah_4_Player,62942888009,"""Talvez eu deva correr para o meu quarto esperando que ela não me note"""
Dialogs_Intro_28_5HidingFromSarah_5_Player,62942888010,"""Ou talvez eu deva apenas bater nela com algo pesado para que ela perderá a memória"""
Dialogs_Intro_28_5HidingFromSarah_6_Player,62942888011,"""Você está louco @{player}?"""
Dialogs_Intro_28_5HidingFromSarah_7_Player,62942888012,"""Acho que vou aceitar meu destino e admitir meu erro"""
Dialogs_Intro_28_5HidingFromSarah_8_Player,62942888013,"""Talvez Sarah esqueça amanhã..."""
Dialogs_Intro_28_5HidingFromSarah_9_Player,62942888014,"""Se ela tivesse vinho suficiente, poderia ser possível"""
Dialogs_Intro_28_5HidingFromSarah_10_Sarah,62942888015,Mmhn~
Dialogs_Intro_28_5HidingFromSarah_11_Player,62942888016,"Mais sujo do que difícil... aquele ataque sorrateiro foi um pouco inesperado. Deve ter me acertado no queixo ou algo assim, então perdi a consciência por um tempo."
Dialogs_Intro_28_5HidingFromSarah_12_Player,62942888017,Sarah acabou de gemer?
Dialogs_Intro_28_5HidingFromSarah_13_Sarah,62942888018,Hnngh~
Dialogs_Intro_28_6WatchSarahMast_0_Player,62942888019,"""Uau...Ela está realmente se masturbando """
Dialogs_Intro_28_6WatchSarahMast_1_Player,62942888020,"""Isso é loucura"""
Dialogs_Intro_28_6WatchSarahMast_1_Sarah,62942888021,A-ahh..~
Dialogs_Intro_28_6WatchSarahMast_2_Player,62942888022,"""Seus gemidos são tão sexy"""
Dialogs_Intro_28_6WatchSarahMast_3_Player,62942888023,"""Tão ruim que não consigo ver muito desse ângulo..."""
Dialogs_Intro_28_6WatchSarahMast_4_Player,62942888024,"""Eu gostaria de poder chegar mais perto, mas isso é muito arriscado agora..."""
Dialogs_Intro_28_6WatchSarahMast_4_Sarah,62942888025,Oh... Mhhh
Dialogs_Intro_28_6WatchSarahMast_5_Player,62942888026,"""É melhor eu sair, antes de Sarah ou outra pessoa me pegue"""
Dialogs_Intro_29_PlayerSLeeps_0_Player,62942888027,Hm?
Dialogs_Intro_29_PlayerSLeeps_1_Player,62942888028,O que está acontecendo?
Dialogs_Intro_29_PlayerSLeeps_2_Player,62942888029,Sarah?O que você está fazendo?
Dialogs_Intro_29_PlayerSLeeps_3_Player,62942888030,Sarah... Ah... Você está bêbada
Dialogs_Intro_30_PlayerCuming_0_Player,62942888031,Ah.. Sarah... Estou chegando...
Dialogs_Intro_30_PlayerCuming_0_Sarah,62942888032,@{player}?
Dialogs_Intro_30_PlayerCuming_1_Sarah,62942888033,"@{player}, o que há de errado?"
Dialogs_Intro_30_PlayerCuming_1_Player,62942888034,"Ahhh, Sarah, não pare"
Dialogs_Intro_30_PlayerCuming_2_Sarah,62942888035,"Não pare o quê, @{player}?"
Dialogs_Intro_30_1PlayerWakesUp_0_Sarah,62942888036,Finalmente você acordou...
Dialogs_Intro_30_1PlayerWakesUp_1_Sarah,62942888037,Eu ouvi você chamando meu nome. Eu pensei que algo aconteceu.
Dialogs_Intro_30_1PlayerWakesUp_2_Player,62942888038,Eu era?
Dialogs_Intro_30_1PlayerWakesUp_3_Player,62942888039,"""Merda... Este foi apenas um sonho..."""
Dialogs_Intro_30_1PlayerWakesUp_4_Player,62942888040,"""Foi tão bom"""
Dialogs_Intro_30_1PlayerWakesUp_5_Player,62942888041,Acho que tive um sonho ruim ou algo assim...
Dialogs_Intro_30_1PlayerWakesUp_6_Sarah,62942888042,Tudo bem. Eu vou indo então.
Dialogs_Intro_30_1PlayerWakesUp_7_Sarah,62942888043,Você deve se levantar... Nos já vamos comer.
Dialogs_Intro_30_1PlayerWakesUp_8_Player,62942888044,Sim... Eu vou descer em um minuto
Dialogs_Intro_30_1PlayerWakesUp_9_Sarah,62942888045,Ok
Dialogs_Intro_31_WakeUp_0_Player,62942888046,"""Que sonho..."""
Dialogs_Intro_31_WakeUp_1_Player,62947082240,"""As coisas vão piorar se eu não aliviar a tensão"""
Dialogs_Intro_31_WakeUp_2_Player,62947082241,"""Viver sob o mesmo teto com pessoas tão atraentes pode ser mais difícil do que eu imaginava."""
Dialogs_Intro_31_WakeUp_3_Player,62947082242,“Acho que vou só curtir minha nova vida e tentar não pagar mico.”
Dialogs_Intro_31_WakeUp_4_Player,62947082243,"""É melhor eu descer para a cozinha agora"""
Dialogs_Intro_BlockedColliders_1_LucyRoom_0_Lucy,62947082244,"Se você realmente pensa, que pode fugir, é burro."
Dialogs_Intro_BlockedColliders_2_LucyRoom_0_Lucy,62947082245,"Não é ali que fica meu quarto, idiota..."
Dialogs_Intro_BlockedColliders_3_LucyRoom_0_Player,62947082246,É melhor eu fazer como Lucy diz e vou para o quarto dela
Dialogs_Intro_BlockedColliders_3_LucyRoom_1_Lucy,62947082247,Com quem você está falando?
Dialogs_Intro_BlockedColliders_3_LucyRoom_2_Player,62947082248,Uhm...ninguém
Dialogs_Intro_BlockedColliders_3_LucyRoom_3_Lucy,62947082249,Esquisito...
Dialogs_Intro_BlockedColliders_4_LucyRoom_0_Lucy,62947082250,Apenas vá para o meu quarto...
Dialogs_Intro_BlockedColliders_DishWashing_0_Player,62947082251,Ainda não terminei os pratos
Dialogs_Intro_BlockedColliders_FindingSpotKitchen_0_Player,62947082252,"""Eu acho que é melhor não chamar atenção"""
Dialogs_Intro_BlockedColliders_GoingToSleep_0_Player,62947082253,"*Se eu for lá, Sarah me verá... Vamos dormir agora*"
Dialogs_Intro_BlockedColliders_ShouldSit_0_Player,62947082254,"""Eu não deveria ir lá agora"""
Dialogs_Intro_BlockedColliders_WaitForLucy_0_Player,62947082255,*Eu provavelmente deveria ficar na sala*
Dialogs_Intro_Bus_1_WhenArive_0_Player,62947082256,Quando você acha que vai chegar na casa da Sarah?
Dialogs_Intro_Bus_1_WhenArive_1_Emma,62947082257,"Ainda não sei, querido..."
Dialogs_Intro_Bus_1_WhenArive_2_Emma,62947082258,Eles estenderam minha viagem de negócios por causa de alguns problemas com o cliente...
Dialogs_Intro_Bus_1_WhenArive_3_Emma,62947082259,"Meu chefe não explica muito, mas o fato é que ainda tenho que ficar aqui por um tempo."
Dialogs_Intro_Bus_1_WhenArive_4_Player,62947082260,De novo...
Dialogs_Intro_Bus_1_WhenArive_5_Player,62947082261,Seu chefe vive te enchendo de trabalho. Talvez seja hora de pensar em parar de trabalhar pra ele?
Dialogs_Intro_Bus_1_WhenArive_6_Emma,62947082262,Você sabe que eu não posso...
Dialogs_Intro_Bus_1_WhenArive_7_Emma,62947082263,Precisamos de dinheiro e desde o seu pai...
Dialogs_Intro_Bus_1_WhenArive_8_Emma,62947082264,"Bem, você sabe..."
Dialogs_Intro_Bus_1_WhenArive_9_Emma,62947082265,"Desde então, precisamos disso ainda mais"
Dialogs_Intro_Bus_1_2_IWillWork_0_Player,62947082266,"Eu posso trabalhar, mãe!"
Dialogs_Intro_Bus_1_2_IWillWork_1_Player,62947082267,"Não suporto mais ver você trabalhando 24 horas por dia, 7 dias por semana, só para conseguirmos sobreviver..."
Dialogs_Intro_Bus_1_2_IWillWork_2_Player,62947082268,"Também estou cansado desse seu chefe idiota usando seu tempo, mesmo sabendo da nossa situação!"
Dialogs_Intro_Bus_1_2_IWillWork_3_Emma,62947082269,Isso é muito gentil da sua parte
Dialogs_Intro_Bus_1_2_IWillWork_4_Emma,62947082270,Mas é melhor você se concentrar no seu futuro e estudar muito
Dialogs_Intro_Bus_1_2_IWillWork_5_Emma,62947082271,"Por enquanto, quem vai trabalhar sou eu"
Dialogs_Intro_Bus_1_2_IWillWork_6_Emma,62947082272,Pelo menos eles estão pagando bem pelas horas extras
Dialogs_Intro_Bus_2_1Bothering_0_Player,62947082273,Estou um pouco desconfortável com a ideia de ter que morar com a Sarah
Dialogs_Intro_Bus_2_1Bothering_1_Player,62947082274,Não de uma maneira ruim...
Dialogs_Intro_Bus_2_1Bothering_2_Player,62947082275,Eu apenas me preocupo que eu possa estar incomodando ela e outros
Dialogs_Intro_Bus_2_1Bothering_3_Emma,62947082276,Não se preocupe com isso
Dialogs_Intro_Bus_2_1Bothering_4_Emma,62947082277,"Na verdade, foi ela quem sugeriu que viéssemos"
Dialogs_Intro_Bus_2_1Bothering_5_Emma,62947082278,Eu estava conversando com ela recentemente e contei a ela sobre a nossa situação
Dialogs_Intro_Bus_2_1Bothering_6_Emma,62947082279,Ela mesma sugeriu que nos mudássemos para a casa dela
Dialogs_Intro_Bus_2_1Bothering_7_Emma,62947082280,"Eu também estava desconfortável, mas ela disse que está tudo bem"
Dialogs_Intro_Bus_2_1Bothering_8_Emma,62947082281,"Na maior parte do tempo, ela fica sozinha em casa e certamente apreciaria companhia"
Dialogs_Intro_Bus_2_1Bothering_9_Player,62947082282,Ah ok...Isso torna um pouco mais fácil para mim
Dialogs_Intro_Bus_2_2LongTimeNoSee_0_Player,62947082283,Faz tanto tempo desde a última vez que vi Sarah
Dialogs_Intro_Bus_2_2LongTimeNoSee_1_Player,62947082284,Por que não a visitamos?
Dialogs_Intro_Bus_2_2LongTimeNoSee_2_Emma,62947082285,"Bem, é principalmente devido à falta de tempo livre"
Dialogs_Intro_Bus_2_2LongTimeNoSee_3_Emma,62947082286,"Seu pai e eu éramos pessoas trabalhadoras, como você podia ver..."
Dialogs_Intro_Bus_2_2LongTimeNoSee_4_Emma,62947082287,E você estava na escola
Dialogs_Intro_Bus_2_2LongTimeNoSee_5_Emma,62947082288,"Depois que a Sarah se mudou para outra cidade, não parecia mais valer a pena"
Dialogs_Intro_Bus_2_2LongTimeNoSee_6_Emma,62947082289,"Seu pai achava que era melhor passar o tempo livre em férias emocionantes, e eu concordei."
Dialogs_Intro_Bus_2_2LongTimeNoSee_7_Player,62947082290,Por que não fazer uma viagem juntos?
Dialogs_Intro_Bus_2_2LongTimeNoSee_8_Emma,62947082291,Os horários do seu pai e do Benjamin não coincidem
Dialogs_Intro_Bus_2_2LongTimeNoSee_9_Player,62947082292,Isso faz sentido
Dialogs_Intro_Bus_2_3SarahJob_0_Player,62947082293,Você disse que Sarah está sozinha na maioria das vezes
Dialogs_Intro_Bus_2_3SarahJob_1_Player,62947082294,Ela não está trabalhando?
Dialogs_Intro_Bus_2_3SarahJob_2_Player,62947082295,Lembro que ela sonhava em se tornar uma artista
Dialogs_Intro_Bus_2_3SarahJob_3_Player,62947082296,Seus desenhos eram tão bonitos
Dialogs_Intro_Bus_2_3SarahJob_4_Emma,62947082297,"Ah, acho que você tem razão"
Dialogs_Intro_Bus_2_3SarahJob_5_Emma,62947082298,Eu esqueci disso
Dialogs_Intro_Bus_2_3SarahJob_6_Emma,62947082299,"Você vai ter que perguntar isso a ela pessoalmente, mas, por enquanto, ela não está trabalhando"
Dialogs_Intro_Bus_2_3SarahJob_7_Emma,62947082300,Acho que é por causa de todas as tarefas domésticas que precisam ser feitas.
Dialogs_Intro_Bus_2_3SarahJob_8_Player,62947082301,Isso é uma pena
Dialogs_Intro_InteractableInterest_ChildPainting_0_Player,62947082302,Esta pintura parece ter sido feita por uma criança.
Dialogs_Intro_InteractableInterest_ClothingBasket_0_Player,62947082303,Talvez Sarah
Dialogs_Intro_InteractableInterest_ClothingBasket_1_Player,62947082304,É melhor eu não tocar nisso… ainda
Dialogs_Intro_InteractableInterest_GameStation_0_Player,62947082305,Acredito que seja a nova Polystation... Sempre quis jogar os jogos ‘exclusivos’ dessa belezinha.
Dialogs_Intro_InteractableInterest_GameStation_1_Player,62947082306,Vamos perguntar a Sarah sobre isso...
Dialogs_Intro_InteractableInterest_GarageDoor_0_Player,62947082307,Esta porta está fechada...
Dialogs_Intro_InteractableInterest_GarageDoor_1_Player,62947082308,Eu acho que isso leva à garagem
Dialogs_Intro_InteractableInterest_PaintingSecondFloor_0_Player,62947082309,Essas pinturas parecem realmente estranhas...
Dialogs_Intro_InteractableInterest_PaintingSecondFloor_1_Player,62947082310,Eu nunca entendi arte moderna...
Dialogs_Intro_Redirects_Benjamin_Apologize_0_Player,62947082311,"Sim, eu queria me desculpar"
